e, e_dot, e_int, stamp, 
0.3173376122674153, -0.00013088818687260564, 0.06347275798095796, 1732834000591279686, 
0.3173320645905032, -0.00014938044324619426, 0.06346977037209305, 1732834000691286389, 
0.3174156877004148, 0.0002602514433316013, 0.06347235763722223, 1732834000789247515, 
0.31747551581881334, 0.000478170761033699, 0.06348155120731543, 1732834000880091656, 
0.3171250677791276, -0.0009687330709573505, 0.06346775141989039, 1732834000989895207, 
0.31216327700402535, -0.017707462715959948, 0.06311759070679775, 1732834001089370614, 
0.29981521616527895, -0.05769950537949542, 0.061940237396562126, 1732834001189396577, 
0.29031691591562747, -0.07282120362799294, 0.06015302727232878, 1732834001299192691, 
0.1778579672485913, -0.4065241630556255, 0.05119933995529984, 1732834001390437408, 
0.1503784679737551, -0.4664614931395745, 0.041236890075864924, 1732834001488834853, 
0.11754825570828556, -0.2010323718010191, 0.029718979395375458, 1732834001590377545, 
0.08380912040108093, -0.22189782524224722, 0.023449056272208103, 1732834001698878609, 
0.050736153695882025, -0.22270700670801177, 0.016806235320349902, 1732834001789901180, 
0.017603043048681877, -0.22068692450799685, 0.010143221143042988, 1732834001889974344, 
-0.013878480314718944, -0.2153821133686699, 0.0036307144286563306, 1732834001989025410, 
0.13028187224049032, 0.3755960973060281, 0.008933762331630216, 1732834002080223060, 
0.12196852498253075, 0.4528233509908322, 0.01589146112722014, 1732834002189808125, 
0.11924670353005579, -0.03678389570144843, 0.024766473383538455, 1732834002289005034, 
0.121548869503876, -0.0013988515955158192, 0.024184273201097502, 1732834002390065294, 
0.1256148391765589, 0.021227118821677087, 0.02442736081403271, 1732834002480225157, 
0.13207388505052975, 0.03508338515551249, 0.025282506248730977, 1732834002589896153, 
0.1423726773377033, 0.055859460537148, 0.026670760104319464, 1732834002688854380, 
0.2332306311288735, 0.33718915359447915, 0.033845146234473766, 1732834002789987353, 
0.22167382725101548, 0.2643371663777072, 0.039818475714506155, 1732834002879892580, 
0.21007524385046122, -0.07718462426137422, 0.04433198014869001, 1732834002989810185, 
0.20389586157867357, -0.05925988557447304, 0.042376328845343356, 1732834003088859018, 
0.19699856634575263, -0.0435889250156953, 0.04073131145165916, 1732834003189817655, 
0.1890454832364714, -0.049501261140673845, 0.039329327410726506, 1732834003300481589, 
0.1890454832364714, -0.026510277030937408, 0.03833930218791303, 1732834003300481589, 
0.16691758192809658, -0.0737596710279161, 0.03633390322673596, 1732834003489859074, 
0.18268088913901015, -0.02121531365820421, 0.035909596953571876, 1732834003589818995, 
0.16239022156369087, -0.015091201214685693, 0.03413257950871984, 1732834003699927179, 
0.14345105894288357, -0.13076610065375527, 0.03256814464303897, 1732834003790339480, 
0.12556239255234314, -0.12275943003782579, 0.028760244870594504, 1732834003889862616, 
0.10672658266060842, -0.12241492094091717, 0.02504933561038901, 1732834003989821681, 
0.08840180400200359, -0.12386862850113182, 0.02137938528099701, 1732834004080037294, 
0.07216098955390315, -0.11521864368901753, 0.01781929174776768, 1732834004190498189, 
0.07003072043100456, -0.061236945236663454, 0.015372900932460753, 1732834004289871411, 
0.05676666375410677, -0.051314419332654605, 0.013263891582600966, 1732834004389820778, 
0.04470687059834966, -0.08441283277551632, 0.011433616985564065, 1732834004480384558, 
0.032484355259356334, -0.08094102831583479, 0.008930525974120852, 1732834004590381246, 
0.023541436795564197, -0.07055144600928487, 0.006715510843551346, 1732834004689874452, 
0.018219896097813715, -0.04754819720514206, 0.004949712543515616, 1732834004789842230, 
0.014256032758900528, -0.030951346788878897, 0.0037344910434852292, 1732834004899928596, 
0.014474470604203593, -0.012484751645367073, 0.0031300266307278555, 1732834004989841585, 
0.00840024319390309, -0.01951929854999146, 0.0024753831038004806, 1732834005089917153, 
0.0038001281458125424, -0.03558114152797017, 0.0017783227962612817, 1732834005189846374, 
0.003230929277777017, -0.017231046387086908, 0.0010287533744995098, 1732834005299947355, 
0.003594787633709684, -0.0006844683736761947, 0.0007083896704866162, 1732834005391471162, 
0.005026433721191159, 0.0059850148113804735, 0.0007901433755118574, 1732834005489936368, 
0.006243077558838017, 0.00882763308376111, 0.000990953260915924, 1732834005590171620, 
0.0063828587866215925, 0.004521416884768111, 0.0011768246711100511, 1732834005699731511, 
0.009162255237951, 0.009730592263709944, 0.0014525461055607074, 1732834005790201397, 
0.006898538216100425, 0.0017189314315961084, 0.0014962434827115346, 1732834005889943687, 
0.0048258298082693996, -0.014454751432272003, 0.0013924415508213884, 1732834005989841750, 
0.004384319776327805, -0.008380728132575399, 0.0010739125200465087, 1732834006099900989, 
0.004970632706603917, 0.00048267632778172437, 0.0009453854860800747, 1732834006191068319, 
0.005352905509849348, 0.003228619111738477, 0.0009805238661854047, 1732834006289892293, 
0.008224305398705556, 0.010845575640338797, 0.0012365229076772546, 1732834006389908068, 
0.18000517403321292, 0.5821742284112119, 0.012905492329451188, 1732834006499796790, 
0.1924251206023172, 0.6140027173453722, 0.025376973335615713, 1732834006591572141, 
0.2013514277729751, 0.07115417913254059, 0.03825211482723368, 1732834006689887898, 
0.2090543358909135, 0.05543071762865429, 0.04018872561774705, 1732834006789867123, 
0.21786144002427243, 0.05503337417099111, 0.041884480245877403, 1732834006899740130, 
0.2279653451865995, 0.0630366976522867, 0.043658741406785696, 1732834006990274897, 
0.23842078633687513, 0.06853115437534234, 0.045616504769849804, 1732834007089913788, 
0.23705672125374033, 0.030304586890469443, 0.046896190185147665, 1732834007189888815, 
0.35051431793411314, 0.3736451053241267, 0.055066121701648575, 1732834007299847882, 
0.32766678078003464, 0.30203353175431435, 0.06101585466452587, 1732834007390126111, 
