e, e_dot, e_int, stamp, 
3.597175179412025, 0.0, 0.719435035882405, 135830000000, 
3.595408547954119, -0.005888771526352994, 0.7193172604518778, 136442000000, 
3.5954876532168827, -0.005625087317140398, 0.7192047587055351, 136544000000, 
3.601994174809624, 0.02195208951835041, 0.7195260250653751, 136646000000, 
3.6030769951420356, 0.02529780641717642, 0.7200372548779028, 136748000000, 
3.593875796301569, -0.027061261693517302, 0.7199297977502153, 136850000000, 
3.5856152237793166, -0.0582059045423966, 0.718837867681528, 136952000000, 
3.5779476677929694, -0.05309376169533161, 0.7171625791915903, 137054000000, 
3.5702799766207636, -0.05111749052851019, 0.7155895245462033, 137156000000, 
3.5625375902802556, -0.05136692504237909, 0.7140510156462659, 137258000000, 
3.5541574370552267, -0.05374179855178962, 0.7124650002637497, 137360000000, 
3.546177040582861, -0.05453516565798141, 0.7108581378612229, 137462000000, 
3.5389089761503563, -0.05082820301623473, 0.7092828969192295, 137530000000, 
3.530237157817083, -0.05313294255259393, 0.7076882116366867, 137632000000, 
3.5211344235588786, -0.05924850863825881, 0.7060187038350879, 137734000000, 
3.512397440305051, -0.0594657250401065, 0.7042512681120675, 137836000000, 
3.5033190547333426, -0.05938456275178675, 0.7024567279064848, 137938000000, 
3.491729171145627, -0.06889423053141404, 0.7004963777456014, 138040000000, 
3.4812725665164552, -0.07348829405629125, 0.698421386159695, 138142000000, 
3.4709657131272476, -0.06921152672793103, 0.6962644967192887, 138244000000, 
3.4600038152948454, -0.07089583740536624, 0.6941494729959032, 138346000000, 
3.447793609626032, -0.07724034500405115, 0.6919175425365417, 138448000000, 
3.4382157580960664, -0.07262685732926322, 0.6897342122011295, 138550000000, 
3.427596400484846, -0.06732403047062056, 0.687573717880463, 138652000000, 
3.4169334150165787, -0.07094114359829244, 0.6855163715731661, 138754000000, 
3.4065936997252053, -0.07000900253213575, 0.6834082343484419, 138822000000, 
3.3963659534726407, -0.06855820514645987, 0.6813262045476284, 138958000000, 
3.387038244290091, -0.06518485145038166, 0.6793331931658624, 139060000000, 
3.378041336921847, -0.06108205516931253, 0.6774297023123051, 139162000000, 
3.3661594736354994, -0.06959590218197143, 0.6754159369898292, 139230000000, 
3.3546545539423933, -0.07795594326484541, 0.6732570242999827, 139332000000, 
3.3428534328621615, -0.07768680257779288, 0.6709111640293369, 139434000000, 
3.3311493154747733, -0.0783507948920666, 0.6685771534852885, 139536000000, 
3.318421662799214, -0.08143923354315834, 0.6661616274090766, 139638000000, 
3.307402452691294, -0.07915620927826457, 0.6637982287310187, 139740000000, 
3.2978857537617507, -0.06845303012487758, 0.6615806579501505, 139842000000, 
3.2884798596178326, -0.06307531024487112, 0.6595845377380585, 139944000000, 
3.278928923237052, -0.06318943508232848, 0.657686302441109, 140046000000, 
3.269609589563495, -0.06290090018112575, 0.655801224827892, 140148000000, 
3.2612185342563778, -0.059034629935581506, 0.6539838031371283, 140250000000, 
3.2526164765473067, -0.05664371005396074, 0.6522296400244786, 140352000000, 
3.2431005914440783, -0.060393142707665014, 0.6504623734831843, 140420000000, 
3.2331897501348705, -0.06475575470812049, 0.6485937878750837, 140522000000, 
3.2233069994129444, -0.06597864010377948, 0.6466398227327929, 140658000000, 
3.2131339847675435, -0.06685255122442335, 0.6446420489543572, 140726000000, 
3.203029983557762, -0.06759005285060866, 0.6426313978492166, 140828000000, 
3.1930322393029162, -0.06700581821542428, 0.640613080508548, 140930000000, 
3.183105411167481, -0.06641524130093668, 0.6386111756018773, 141032000000, 
3.172914677066466, -0.06705854078816742, 0.6366034885024575, 141134000000, 
3.1623312189368384, -0.06924730743547454, 0.6345567538113857, 141236000000, 
