x, y, th, stamp, 
-13.240635871887207, -8.974740028381348, 1.7354163238152598, 1727989839170272438, 
-13.242822647094727, -8.96346378326416, 1.7644079542884246, 1727989839230264939, 
-13.244757652282715, -8.95410442352295, 1.7889682065224783, 1727989839279806846, 
-13.24693489074707, -8.94482421875, 1.8140512830562274, 1727989839330680183, 
-13.24941349029541, -8.935525894165039, 1.8392599852262663, 1727989839380685220, 
-13.251699447631836, -8.927000999450684, 1.8628097067222371, 1727989839425798921, 
-13.254225730895996, -8.918784141540527, 1.8860998338759047, 1727989839470416523, 
-13.258719444274902, -8.905741691589355, 1.9207228974224497, 1727989839539727015, 
-13.261823654174805, -8.89770221710205, 1.94430142618643, 1727989839585918202, 
-13.26484489440918, -8.889823913574219, 1.9673236337574425, 1727989839629778391, 
-13.268559455871582, -8.880852699279785, 1.992822887143499, 1727989839679803160, 
-13.27257251739502, -8.872178077697754, 2.018320319966923, 1727989839730661412, 
-13.276799201965332, -8.86384391784668, 2.0432551197908877, 1727989839780689600, 
-13.279826164245605, -8.85782241821289, 2.059834296681191, 1727989839826088335, 
-13.281709671020508, -8.854076385498047, 2.07199141301226, 1727989839870348476, 
-13.283259391784668, -8.851303100585938, 2.080681299944403, 1727989839920015945, 
-13.283866882324219, -8.849923133850098, 2.085361405088032, 1727989839970047420, 
-13.283746719360352, -8.849835395812988, 2.0862277394573856, 1727989840030676280, 
-13.28383731842041, -8.8500337600708, 2.084397638081224, 1727989840079831537, 
-13.285102844238281, -8.8478422164917, 2.0948600778375215, 1727989840130667479, 
-13.287891387939453, -8.843670845031738, 2.10884286284724, 1727989840181695810, 
-13.291082382202148, -8.838342666625977, 2.123272925130271, 1727989840226671448, 
-13.2949857711792, -8.832574844360352, 2.1402216436614387, 1727989840270138282, 
-13.300487518310547, -8.824405670166016, 2.164863308400177, 1727989840320142888, 
-13.306541442871094, -8.81586742401123, 2.192256483486373, 1727989840370604717, 
-13.313850402832031, -8.805829048156738, 2.2254581168580176, 1727989840429727354, 
-13.319750785827637, -8.798052787780762, 2.251446690918014, 1727989840479696386, 
-13.325566291809082, -8.79101276397705, 2.275621446744685, 1727989840530685585, 
-13.331429481506348, -8.783852577209473, 2.298959628680859, 1727989840581688291, 
-13.337389945983887, -8.777304649353027, 2.322278732986449, 1727989840626791047, 
-13.345833778381348, -8.76892375946045, 2.3539044810483785, 1727989840690515147, 
-13.349913597106934, -8.764741897583008, 2.3696411572298812, 1727989840720196011, 
-13.359162330627441, -8.75609016418457, 2.405076899276833, 1727989840787069362, 
-13.36532974243164, -8.750632286071777, 2.4261269454297643, 1727989840829718095, 
-13.37303638458252, -8.744243621826172, 2.4518503496636734, 1727989840879812381, 
-13.380584716796875, -8.738058090209961, 2.4771613919428033, 1727989840929841331, 
-13.388203620910645, -8.732293128967285, 2.501803410174808, 1727989840980719520, 
-13.395503997802734, -8.727235794067383, 2.5252080468875455, 1727989841026965836, 
-13.405314445495605, -8.72064208984375, 2.556629171574357, 1727989841090122695, 
-13.410097122192383, -8.717489242553711, 2.570937944693529, 1727989841120074543, 
-13.418136596679688, -8.712531089782715, 2.595332053893771, 1727989841169705891, 
-13.428088188171387, -8.70671272277832, 2.625025103257129, 1727989841229856867, 
-13.43663501739502, -8.701960563659668, 2.6504354142395217, 1727989841279726295, 
-13.444875717163086, -8.697500228881836, 2.6765680066596604, 1727989841329698367, 
-13.452964782714844, -8.693741798400879, 2.6997383569805584, 1727989841376712826, 
-13.461687088012695, -8.689820289611816, 2.724823740505724, 1727989841426814260, 
-13.469305992126465, -8.686610221862793, 2.746922068472083, 1727989841470659501, 
-13.47824764251709, -8.683005332946777, 2.7719852488673937, 1727989841519875644, 
-13.487156867980957, -8.67989730834961, 2.7962670276453907, 1727989841568704460, 
-13.49804973602295, -8.676102638244629, 2.827446524237421, 1727989841629768098, 
-13.507328987121582, -8.673246383666992, 2.853225488293241, 1727989841679823173, 
-13.516468048095703, -8.670660018920898, 2.877890856344668, 1727989841729771997, 
-13.525555610656738, -8.668547630310059, 2.9018571057155267, 1727989841777716455, 
-13.534791946411133, -8.666231155395508, 2.9279148362331417, 1727989841826823576, 
-13.542770385742188, -8.664665222167969, 2.949101947851949, 1727989841870659358, 
-13.552075386047363, -8.662983894348145, 2.9743032478411036, 1727989841920186058, 
-13.561576843261719, -8.661654472351074, 2.9995317415542786, 1727989841969717445, 
-13.570708274841309, -8.660515785217285, 3.023027397976365, 1727989842018237441, 
-13.582270622253418, -8.659344673156738, 3.0531213253918015, 1727989842079939013, 
-13.591605186462402, -8.65872859954834, 3.078292380550368, 1727989842129706936, 
-13.600700378417969, -8.658343315124512, 3.102481123555353, 1727989842177831703, 
-13.610050201416016, -8.65816879272461, 3.1278631710676925, 1727989842227812050, 
-13.618051528930664, -8.658161163330078, -3.1335713862044186, 1727989842270560198, 
-13.630932807922363, -8.658391952514648, -3.0976402743981737, 1727989842337930376, 
-13.636839866638184, -8.658713340759277, -3.080422161895098, 1727989842369775270, 
-13.648262023925781, -8.659746170043945, -3.0502698316521126, 1727989842429881017, 
-13.657805442810059, -8.660804748535156, -3.0249585870223386, 1727989842479713658, 
-13.667205810546875, -8.662251472473145, -3.000486596985272, 1727989842529708061, 
-13.676215171813965, -8.663830757141113, -2.9770500366600685, 1727989842577910682, 
-13.68578052520752, -8.665460586547852, -2.9512560297951396, 1727989842627711299, 
-13.693689346313477, -8.66718578338623, -2.93025519111084, 1727989842669941457, 
-13.706209182739258, -8.670207977294922, -2.896074994103351, 1727989842738189756, 
-13.712220191955566, -8.671852111816406, -2.879417169600635, 1727989842769887677, 
-13.723226547241211, -8.675158500671387, -2.8502311109752774, 1727989842830015139, 
-13.73234748840332, -8.678099632263184, -2.826382875718483, 1727989842879710223, 
-13.741541862487793, -8.68131160736084, -2.8019882881447087, 1727989842929828965, 
-13.750190734863281, -8.684186935424805, -2.7788017644976226, 1727989842977728577, 
-13.759203910827637, -8.687703132629395, -2.7547145105608344, 1727989843027970767, 
-13.76667594909668, -8.69074535369873, -2.73290206068799, 1727989843070672816, 
-13.775123596191406, -8.694459915161133, -2.707032005770574, 1727989843119776206, 
-13.784018516540527, -8.698332786560059, -2.6803497924826143, 1727989843172107251, 
-13.794354438781738, -8.703641891479492, -2.649458448235094, 1727989843230273876, 
-13.802684783935547, -8.708148002624512, -2.623948162641717, 1727989843280855679, 
-13.811430931091309, -8.713136672973633, -2.5983684647537304, 1727989843330731316, 
-13.81878662109375, -8.717799186706543, -2.5746731656155246, 1727989843378706721, 
-13.824675559997559, -8.721399307250977, -2.555266789173694, 1727989843428835811, 
-13.827924728393555, -8.723552703857422, -2.543308235396656, 1727989843470866180, 
-13.830548286437988, -8.725333213806152, -2.534457801677467, 1727989843521488555, 
-13.832141876220703, -8.726399421691895, -2.5291474310400863, 1727989843572591673, 
-13.836331367492676, -8.729425430297852, -2.5160995215438358, 1727989843631538141, 
-13.841960906982422, -8.733823776245117, -2.4970493174074555, 1727989843680736048, 
-13.849502563476562, -8.73955249786377, -2.473866204278277, 1727989843731950541, 
-13.85704517364502, -8.745845794677734, -2.4496538391844065, 1727989843778775474, 
-13.864705085754395, -8.752434730529785, -2.4214257778255903, 1727989843828799982, 
-13.87092399597168, -8.758087158203125, -2.398512185453028, 1727989843870958985, 
-13.8777494430542, -8.764366149902344, -2.3724547393516793, 1727989843922252244, 
-13.884440422058105, -8.771012306213379, -2.3491952258408317, 1727989843972583409, 
-13.892110824584961, -8.779496192932129, -2.320541925242634, 1727989844030836518, 
-13.898558616638184, -8.786513328552246, -2.2942177747516355, 1727989844081719913, 
-13.904584884643555, -8.79338264465332, -2.269283718833429, 1727989844131000737, 
-13.910545349121094, -8.800772666931152, -2.2453612225860273, 1727989844179826422, 
-13.9165678024292, -8.808603286743164, -2.219793851923082, 1727989844229870972, 
-13.921113014221191, -8.814922332763672, -2.1996850419145546, 1727989844270101246, 
-13.926689147949219, -8.822772026062012, -2.1736145942554743, 1727989844321284463, 
-13.9320650100708, -8.830613136291504, -2.147952828256409, 1727989844370240471, 
-13.938385963439941, -8.840527534484863, -2.1176330222215047, 1727989844429813325, 
-13.943001747131348, -8.848283767700195, -2.0934379892628847, 1727989844480721348, 
-13.946789741516113, -8.854555130004883, -2.0747494160717763, 1727989844530624497, 
-13.948953628540039, -8.858491897583008, -2.060638513599182, 1727989844580253781, 
-13.95022964477539, -8.860989570617676, -2.052499742879284, 1727989844630539871, 
-13.950639724731445, -8.861592292785645, -2.0490917874516876, 1727989844670443350, 
-13.950603485107422, -8.861586570739746, -2.050619973261174, 1727989844739974990, 
-13.950541496276855, -8.861396789550781, -2.0510964631282964, 1727989844769990815, 
-13.950400352478027, -8.861170768737793, -2.0507458729919303, 1727989844829958948, 
-13.950419425964355, -8.86120319366455, -2.0505342478110724, 1727989844869917132, 
-13.95164680480957, -8.863835334777832, -2.0408986519860353, 1727989844929877065, 
-13.953696250915527, -8.868332862854004, -2.02901093611847, 1727989844979766653, 
-13.956443786621094, -8.874727249145508, -2.0122704894256134, 1727989845030169496, 
-13.958991050720215, -8.880472183227539, -1.9962759697868098, 1727989845070025937, 
-13.96264934539795, -8.88934326171875, -1.9727661065888102, 1727989845120325954, 
-13.96805477142334, -8.902875900268555, -1.9356647797027635, 1727989845189837106, 
-13.97081184387207, -8.910457611083984, -1.9149944167301316, 1727989845230140037, 
-13.974031448364258, -8.919449806213379, -1.8884700485201584, 1727989845281232813, 
-13.9767427444458, -8.928325653076172, -1.8644062424561527, 1727989845329886607, 
-13.979368209838867, -8.93752384185791, -1.83963916137102, 1727989845379891574, 
-13.981429100036621, -8.946834564208984, -1.8157182995870973, 1727989845430303714, 
-13.983819961547852, -8.957967758178711, -1.7866126756970786, 1727989845490162203, 
-13.985138893127441, -8.963496208190918, -1.7690642969322017, 1727989845521457249, 
-13.986835479736328, -8.972627639770508, -1.7438509859643143, 1727989845569976701, 
-13.988665580749512, -8.983878135681152, -1.7124587776514621, 1727989845629980071, 
-13.989971160888672, -8.993319511413574, -1.6857011904988912, 1727989845679930247, 
-13.990814208984375, -9.0028076171875, -1.6612764429487803, 1727989845730336433, 
-13.991694450378418, -9.012155532836914, -1.6365351299698334, 1727989845780185579, 
-13.99233627319336, -9.021868705749512, -1.6111730555559087, 1727989845830247826, 
-13.992814064025879, -9.033215522766113, -1.5815741388727136, 1727989845890611312, 
-13.992816925048828, -9.039036750793457, -1.5660579650202802, 1727989845921670811, 
-13.992323875427246, -9.05234432220459, -1.5313756539019123, 1727989845990386425, 
-13.99177074432373, -9.060003280639648, -1.5118121169778314, 1727989846029995001, 
-13.991068840026855, -9.069493293762207, -1.485902015316737, 1727989846081097092, 
-13.990331649780273, -9.0789155960083, -1.461598401271838, 1727989846130174460, 
-13.989108085632324, -9.088506698608398, -1.4357030279005718, 1727989846180003498, 
-13.988045692443848, -9.09837818145752, -1.4090065398077314, 1727989846231191372, 
-13.98681640625, -9.105644226074219, -1.3893916166766456, 1727989846270277961, 
-13.985411643981934, -9.112970352172852, -1.370442468664975, 1727989846320704430, 
-13.984259605407715, -9.1192045211792, -1.3522124804996285, 1727989846390311831, 
-13.983728408813477, -9.121257781982422, -1.3464709535622936, 1727989846430591771, 
-13.983335494995117, -9.123400688171387, -1.3398508848298256, 1727989846481351037, 
-13.981913566589355, -9.128530502319336, -1.3265188017937117, 1727989846530683928, 
-13.979904174804688, -9.13592529296875, -1.3080445710423962, 1727989846580469007, 
-13.977227210998535, -9.145448684692383, -1.2837180787012918, 1727989846629901508, 
-13.974739074707031, -9.153793334960938, -1.2621172247948742, 1727989846669804791, 
-13.971783638000488, -9.163568496704102, -1.2347926736470323, 1727989846721186269, 
-13.967150688171387, -9.176301002502441, -1.1989065724900656, 1727989846790435329, 
-13.96452522277832, -9.183064460754395, -1.178780401335457, 1727989846829972493, 
-13.960915565490723, -9.191802978515625, -1.1550147704904803, 1727989846881195908, 
-13.956893920898438, -9.200522422790527, -1.1307457388084485, 1727989846929985441, 
-13.95300579071045, -9.20924186706543, -1.106063930772109, 1727989846980186484, 
-13.948665618896484, -9.217799186706543, -1.081660838038509, 1727989847031116464, 
-13.943211555480957, -9.227703094482422, -1.051929061314926, 1727989847090378068, 
-13.940248489379883, -9.23300552368164, -1.037152802878844, 1727989847121241712, 
-13.933219909667969, -9.244372367858887, -1.002515814197728, 1727989847191409373, 
-13.929189682006836, -9.250509262084961, -0.9820555768354647, 1727989847229913329, 
-13.924129486083984, -9.258285522460938, -0.9549546805842136, 1727989847281055231, 
-13.918455123901367, -9.26600170135498, -0.9300517026882277, 1727989847330211525, 
-13.912703514099121, -9.27362060546875, -0.9041518302604107, 1727989847380406634, 
-13.906749725341797, -9.281172752380371, -0.8782419294747056, 1727989847429842469, 
-13.902182579040527, -9.286493301391602, -0.8588888638573486, 1727989847470013596, 
-13.896806716918945, -9.292912483215332, -0.836782796075899, 1727989847522491697, 
-13.892324447631836, -9.297825813293457, -0.8175254711931623, 1727989847590378510, 
-13.890856742858887, -9.299644470214844, -0.8103844365655434, 1727989847630493426, 
-13.889181137084961, -9.3013277053833, -0.80440559633407, 1727989847680543791, 
-13.885313987731934, -9.305079460144043, -0.7912050550496205, 1727989847729858276, 
-13.87973690032959, -9.310408592224121, -0.7705286324696125, 1727989847779895800, 
-13.872550010681152, -9.317208290100098, -0.7459508579390723, 1727989847829851507, 
-13.866209983825684, -9.322811126708984, -0.7246922144835344, 1727989847870000593, 
-13.858362197875977, -9.32957935333252, -0.698288050511227, 1727989847919977077, 
-13.848278045654297, -9.338156700134277, -0.6593113929531205, 1727989847991026861, 
-13.842416763305664, -9.342534065246582, -0.6410210434610116, 1727989848030129795, 
-13.834914207458496, -9.3480863571167, -0.6187749364308518, 1727989848080139648, 
-13.826790809631348, -9.353374481201172, -0.5947278393498966, 1727989848129775800, 
-13.819144248962402, -9.358451843261719, -0.5689638627664143, 1727989848179788183, 
-13.813253402709961, -9.362431526184082, -0.5500537495347867, 1727989848229887738, 
-13.810054779052734, -9.364283561706543, -0.5392897147766412, 1727989848269927190, 
-13.807455062866211, -9.366168975830078, -0.5294617686672618, 1727989848320007401, 
-13.80618667602539, -9.366874694824219, -0.5242927291582553, 1727989848389787795, 
-13.806534767150879, -9.366877555847168, -0.5229983961284403, 1727989848430016730, 
-13.806694984436035, -9.366822242736816, -0.5229983961284403, 1727989848479807548, 
-13.80679988861084, -9.366686820983887, -0.5245102134383307, 1727989848529802974, 
-13.806589126586914, -9.366613388061523, -0.5245102134383307, 1727989848580793109, 
-13.804101943969727, -9.368103981018066, -0.5137647373438629, 1727989848629895183, 
-13.80057430267334, -9.370022773742676, -0.5046843482299659, 1727989848670044022, 
-13.794906616210938, -9.373003005981445, -0.48878573867714653, 1727989848719909249, 
-13.784578323364258, -9.378223419189453, -0.4594827389146778, 1727989848790104760, 
-13.777068138122559, -9.381704330444336, -0.43829759374743554, 1727989848830838691, 
-13.767760276794434, -9.385770797729492, -0.41119393699946494, 1727989848880006985, 
-13.758196830749512, -9.389986991882324, -0.38356767343146053, 1727989848930781573, 
-13.749110221862793, -9.39362621307373, -0.3582680587743693, 1727989848979798039, 
-13.740270614624023, -9.396791458129883, -0.3344296243086017, 1727989849029894047, 
-13.733283042907715, -9.39916706085205, -0.3148001751083045, 1727989849071154325, 
-13.724502563476562, -9.401756286621094, -0.2902552788879983, 1727989849119883034, 
-13.711197853088379, -9.405208587646484, -0.2545811259842183, 1727989849190230954, 
-13.703553199768066, -9.40723705291748, -0.23325590371333557, 1727989849230865353, 
-13.694206237792969, -9.409207344055176, -0.20865090051365057, 1727989849279800041, 
-13.684911727905273, -9.41096305847168, -0.18511658247395368, 1727989849329903854, 
-13.67568588256836, -9.412642478942871, -0.15957676570790058, 1727989849379796162, 
-13.666375160217285, -9.414067268371582, -0.1344703901884249, 1727989849429807494, 
-13.658599853515625, -9.4151029586792, -0.11391184776731181, 1727989849471363509, 
-13.649343490600586, -9.416156768798828, -0.08807299597811502, 1727989849520628282, 
-13.635775566101074, -9.416973114013672, -0.05328481807517274, 1727989849591185014, 
