x, y, theta, stamp, 
0.894629716873169, 0.8211531639099121, 1.1196754431827214, 1729805848593235140, 
0.9091331362724304, 0.8515417575836182, 1.1241844089328392, 1729805848703492854, 
0.922254741191864, 0.8792456388473511, 1.1296153482728482, 1729805848803728871, 
0.9339466691017151, 0.9040811061859131, 1.1322655420551035, 1729805848893035315, 
0.9471615552902222, 0.9313015937805176, 1.1334802018924401, 1729805848992188107, 
0.9601324796676636, 0.9589023590087891, 1.1365551913553027, 1729805849093851004, 
0.974166750907898, 0.9894096851348877, 1.1393881573847038, 1729805849203503324, 
0.9854530096054077, 1.0145353078842163, 1.1402774077565319, 1729805849293052761, 
0.998145341873169, 1.0424771308898926, 1.143109408670936, 1729805849393019322, 
1.010608196258545, 1.0700862407684326, 1.1447543541043943, 1729805849493091789, 
1.0245858430862427, 1.1005218029022217, 1.1503105666059048, 1729805849603522063, 
1.035841703414917, 1.1251140832901, 1.1539481466546597, 1729805849694033979, 
1.0482290983200073, 1.1533496379852295, 1.1569504978100063, 1729805849793049508, 
1.0604209899902344, 1.1816205978393555, 1.1603646297277144, 1729805849893760701, 
1.0714163780212402, 1.2070584297180176, 1.1637826474236521, 1729805849983296342, 
1.0848233699798584, 1.237894058227539, 1.1662644058328653, 1729805850093302013, 
1.0966405868530273, 1.2661058902740479, 1.168251782482829, 1729805850193037226, 
1.1087939739227295, 1.2944873571395874, 1.1726151655192758, 1729805850293767028, 
1.1217231750488281, 1.3253130912780762, 1.176305429394278, 1729805850403804820, 
1.132422924041748, 1.3511135578155518, 1.1776334588215511, 1729805850493037058, 
1.1441941261291504, 1.3793656826019287, 1.177471242710081, 1729805850594034676, 
1.1561412811279297, 1.407433271408081, 1.1802292758840782, 1729805850693128020, 
1.1689623594284058, 1.438509225845337, 1.1814894583445519, 1729805850802050114, 
1.1792607307434082, 1.4638210535049438, 1.1811961508952926, 1729805850893038080, 
1.1909757852554321, 1.4920446872711182, 1.1819697545086445, 1729805850993044050, 
1.2024670839309692, 1.520385503768921, 1.1829586992766261, 1729805851093769899, 
1.2152869701385498, 1.5513665676116943, 1.183857157306449, 1729805851203573325, 
1.2256337404251099, 1.5766539573669434, 1.1843075688693194, 1729805851293147682, 
1.2373762130737305, 1.6050841808319092, 1.1843075688693194, 1729805851394026948, 
1.2501449584960938, 1.6363424062728882, 1.1843075688693194, 1729805851503147769, 
1.2615517377853394, 1.664802074432373, 1.185185420758805, 1729805851603593803, 
1.2720582485198975, 1.6901471614837646, 1.1851854207583123, 1729805851693043832, 
1.2835166454315186, 1.7184393405914307, 1.1849007152952271, 1729805851793046640, 
1.295137882232666, 1.7466914653778076, 1.185559937726261, 1729805851893153767, 
1.3078230619430542, 1.7779414653778076, 1.1869530813836393, 1729805852003084108, 
1.3182069063186646, 1.8035670518875122, 1.188331807743316, 1729805852093049485, 
1.3297293186187744, 1.8321430683135986, 1.1872205558236417, 1729805852193049774, 
1.3423738479614258, 1.8630998134613037, 1.1876581214336939, 1729805852303518352, 
1.353440523147583, 1.8901702165603638, 1.1890418147423836, 1729805852403558015, 
1.3628759384155273, 1.9134217500686646, 1.1885148843369775, 1729805852493175669, 
1.3725640773773193, 1.9372060298919678, 1.1866504474984667, 1729805852593187192, 
1.3829618692398071, 1.9626106023788452, 1.1885788772246741, 1729805852703266698, 
1.3915479183197021, 1.98394775390625, 1.189057861126985, 1729805852803442170, 
1.3989890813827515, 2.0024163722991943, 1.189057861126985, 1729805852893046603, 
1.4064221382141113, 2.020718812942505, 1.1870858718980988, 1729805852993206527, 
1.4139659404754639, 2.0394341945648193, 1.186165569114806, 1729805853104032132, 
1.4207412004470825, 2.055645227432251, 1.1872038816530142, 1729805853203679689, 
1.426265001296997, 2.069448947906494, 1.1857479237259065, 1729805853293158246, 
1.4320387840270996, 2.0832788944244385, 1.1857479237259065, 1729805853393066043, 
1.4375568628311157, 2.096994638442993, 1.1857479237259065, 1729805853503294040, 
1.4422013759613037, 2.1085312366485596, 1.1853707204461814, 1729805853603061082, 
1.4463366270065308, 2.118549108505249, 1.1853707204461814, 1729805853693049794, 
1.450685977935791, 2.129014730453491, 1.1853707204461814, 1729805853793036496, 
1.454270601272583, 2.137817144393921, 1.1861139754897752, 1729805853893188513, 
1.4582666158676147, 2.14729642868042, 1.1870555444273667, 1729805854003404047, 
1.4610737562179565, 2.1545968055725098, 1.1862959013457042, 1729805854093105436, 
1.4642612934112549, 2.162353277206421, 1.1872601620826853, 1729805854193202524, 
