e, e_dot, e_int, stamp, 
0.4636476090008786, 0.0, 0.0472424397965076, 1729805844, 194033233, 
0.4621841453486356, -0.010150426342317847, 0.046282596073482146, 1729805844, 242092418, 
0.45840954449258287, -0.030695511483745875, 0.05043258140837365, 1729805844, 303333356, 
0.4563388596037496, -0.044547234475961046, 0.04130700115612652, 1729805844, 332090293, 
0.448514688034693, -0.06113892657778474, 0.044981027953171146, 1729805844, 402318713, 
0.4428140932873271, -0.07392643696418023, 0.05475068474327329, 1729805844, 453969048, 
0.437063650080728, -0.08587110140369307, 0.04016354044656799, 1729805844, 493022799, 
0.42962430301202664, -0.0986972814619136, 0.038863140705060154, 1729805844, 543002450, 
0.4203363498134606, -0.11152481132661467, 0.04289579327614111, 1729805844, 593011105, 
0.41080486037532304, -0.12629271270216413, 0.04175484966249216, 1729805844, 642358395, 
0.5135577599477642, 0.5004569631579877, 0.04929915911002843, 1729805844, 702996671, 
0.4959085602895565, 0.5061899979207636, 0.07619523285099648, 1729805844, 803303503, 
0.48124022690311413, -0.11254917899302586, 0.09491957564425606, 1729805844, 894019329, 
0.46349999004008735, -0.11363354463897751, 0.09110173142678954, 1729805844, 993013305, 
0.44414858532611456, -0.11850167783548084, 0.0966472879539674, 1729805845, 102777484, 
0.42759222300973054, -0.11406795523652102, 0.09327056881275002, 1729805845, 202572290, 
0.48647025129594174, 0.15932352344530692, 0.08658057608299324, 1729805845, 294015603, 
0.4571277819260692, 0.11583182812427552, 0.08704611375178338, 1729805845, 393018758, 
0.42747247910801295, -0.1970600533215848, 0.09122072829553961, 1729805845, 493613058, 
0.3970349170223655, -0.1906297938324445, 0.08990335711909263, 1729805845, 603460915, 
0.37112013171198865, -0.1897432377049129, 0.07913228072684694, 1729805845, 692167237, 
0.3440450481980114, -0.18686547991482408, 0.07027677066714802, 1729805845, 793022409, 
0.3167374951711093, -0.17295310621913673, 0.07220190340624479, 1729805845, 902076287, 
0.32874194403012613, -0.043474839958251625, 0.06897245064525048, 1729805846, 2130273, 
0.3018664703390893, -0.05856723592065391, 0.06029772432016414, 1729805846, 93023618, 
0.2724147755441302, -0.1957525473998439, 0.057763957704205796, 1729805846, 194032181, 
0.24369740037919718, -0.18570700063254023, 0.057027751553641697, 1729805846, 302177311, 
0.21774541769548428, -0.1751410644887085, 0.05088254194021654, 1729805846, 402039330, 
0.19544753170893403, -0.16831984351384455, 0.04178778925595009, 1729805846, 493020985, 
0.17243135221630723, -0.15840788275661286, 0.037282800392799506, 1729805846, 593029357, 
0.14689133645707741, -0.15413276868737588, 0.03602935301829906, 1729805846, 702994396, 
0.15511215865698058, -0.049825904153817935, 0.03309604342459232, 1729805846, 802305996, 
0.136019113375079, -0.04179142855591219, 0.027892973238769842, 1729805846, 894032297, 
0.11752082623564952, -0.131679978893383, 0.02597762226195076, 1729805846, 993013121, 
0.10082589589958157, -0.11274330993290127, 0.02472211729619268, 1729805847, 103325475, 
0.08684065940306418, -0.09716931079659885, 0.021372159206337393, 1729805847, 203102009, 
0.0737351987458219, -0.09506078809785218, 0.01656838947359969, 1729805847, 293474040, 
0.06418474009343345, -0.08062845767630965, 0.014157215167832865, 1729805847, 392065937, 
0.05115199455470787, -0.07142080261358603, 0.01321040619729375, 1729805847, 503083250, 
0.03946836717261082, -0.07796476539441644, 0.010903725366468105, 1729805847, 603371480, 
0.061134327590969484, 0.04084045703651671, 0.00965830048649687, 1729805847, 694015745, 
0.05455704580302956, 0.05733412881426592, 0.009763898981404211, 1729805847, 792155612, 
0.050037889690899284, -0.03592385218132812, 0.011547668290894254, 1729805847, 903049468, 
0.04223815341787329, -0.03970143499191481, 0.010299898681177302, 1729805848, 2596571, 
0.039291767781100884, -0.036859181103706416, 0.00837551259484081, 1729805848, 94027319, 
0.036019832643950256, -0.021756141823459058, 0.007462488292581898, 1729805848, 193047543, 
0.03221739352789821, -0.02250256507065196, 0.007503698365714519, 1729805848, 303376391, 
0.027278842527870495, -0.027922333945587217, 0.006701961596041567, 1729805848, 403544950, 
0.023364843231378885, -0.031012578833526993, 0.005238516322000016, 1729805848, 493037799, 
0.021142081184429173, -0.021973057598667828, 0.004539018590280701, 1729805848, 593235140, 
0.046849619934264286, 0.0703249327638193, 0.006408815521934805, 1729805848, 703492854, 
0.04229575581751899, 0.06257574188001036, 0.007738272764335063, 1729805848, 803728871, 
0.04041822278596996, -0.02215163472502237, 0.008185934440953916, 1729805848, 893035315, 
0.04034252240576586, -0.007262320289652337, 0.007730378055012463, 1729805848, 992188107, 
0.038190045136968775, -0.0073120548718327225, 0.007962394972317783, 1729805849, 93851004, 
0.036220152032140795, -0.013045864635288918, 0.008082998612768316, 1729805849, 203503324, 
0.035886411044064204, -0.007230597419241781, 0.007323759382401616, 1729805849, 293052761, 
0.03379926033405889, -0.008201793209115781, 0.0066902826058693075, 1729805849, 393019322, 
0.03286877726931037, -0.010058860418865717, 0.006838297408169502, 1729805849, 493091789, 
0.028317948007151816, -0.01683602383501213, 0.00666493677586708, 1729805849, 603522063, 
0.02550407682881506, -0.024099461583477713, 0.005806613209297006, 1729805849, 694033979, 
0.02307585381716959, -0.01853735475529146, 0.004858086155683, 1729805849, 793049508, 
0.020098324784447508, -0.018029561451365916, 0.004572294276599638, 1729805849, 893760701, 
0.017114274397590057, -0.020964366338730955, 0.003823229103285655, 1729805849, 983296342, 
0.015254372916718495, -0.016745132238372318, 0.003489776149751059, 1729805850, 93302013, 
0.013479657086470587, -0.011567199620432775, 0.003205421298306836, 1729805850, 193037226, 
0.009580528407785671, -0.01883435483287454, 0.0025602428421914766, 1729805850, 293767028, 
0.006176054548534093, -0.02321597402148481, 0.0020540173238084596, 1729805850, 403804820, 
0.004986341442981601, -0.014757301677997312, 0.0013778143891121715, 1729805850, 493037058, 
0.005363297246119503, -0.003200149513260881, 0.0010478934149651725, 1729805850, 594034676, 
0.0030901140906596236, -0.006402497693825335, 0.0008963910209148327, 1729805850, 693128020, 
