e, e_dot, e_int, stamp, 
-0.08477515318996927, -0.026365124159442227, -0.01677380446067336, 1729805787, 250756391, 
-0.08548481259013295, -0.023992775225621394, -0.015743821991846204, 1729805787, 340782975, 
-0.0845616807828366, 0.000447289730648108, -0.016147106686352674, 1729805787, 440855312, 
-0.0868110645751546, -0.0037434527996507614, -0.017983432247773132, 1729805787, 550822723, 
-0.08647979860170615, -0.005713421888178149, -0.018041488164677568, 1729805787, 650760026, 
-0.0875091219613281, -0.0027046494288196095, -0.016517522949941105, 1729805787, 740824915, 
-0.08902440680355231, -0.008857740969468841, -0.016668011277298934, 1729805787, 840879798, 
-0.08881045966563703, -0.004399481509691603, -0.0185733434797043, 1729805787, 950816597, 
-0.08820834242756698, 0.004661471865648521, -0.014184847560103507, 1729805788, 833299, 
-0.08841655161122985, 0.0035169047862752523, -0.016809047244745957, 1729805788, 140795592, 
-0.08506596841560359, 0.010669750233786418, -0.02093431626715212, 1729805788, 240822377, 
-0.08020182518828743, 0.025929968398046996, -0.01774472086612922, 1729805788, 350639690, 
-0.07677607033620419, 0.02616938289611526, -0.01693833988984853, 1729805788, 450763744, 
-0.07392506623664014, 0.021933050033604202, -0.014653969686691718, 1729805788, 541030964, 
-0.07240028417683558, 0.015622094223956091, -0.014132881703447307, 1729805788, 640805766, 
-0.06765392221318789, 0.01947386110031454, -0.014964195710890776, 1729805788, 750829729, 
