e, e_dot, e_int, stamp, 
2.687638018056282, 5.7992379896013063e-08, 0.2942024538337728, 1729805778, 394836136, 
2.687638018056282, 0.0, 0.28209469332331477, 1729805778, 450726993, 
2.687638018056282, 0.0, 0.2604427616209292, 1729805778, 491740094, 
2.687638018056282, 0.0, 0.24231982226760038, 1729805778, 540887878, 
2.687638018056282, 0.0, 0.2685454876570595, 1729805778, 591658865, 
2.68624665114756, -0.007762590463385573, 0.29698021318531537, 1729805778, 651405540, 
2.6834690480198327, -0.03159219375273315, 0.26481930423558764, 1729805778, 690259217, 
2.676809660899078, -0.06109058681836264, 0.2640009771473839, 1729805778, 749833482, 
2.6696026551848626, -0.08527905223499828, 0.293369261170461, 1729805778, 799863300, 
2.6605401656699623, -0.10733740253531705, 0.2694464845606369, 1729805778, 850788178, 
2.6521022132888845, -0.12956634714122472, 0.2420331479035963, 1729805778, 890827614, 
2.6210116985726972, -0.15684712427459288, 0.42236193226651386, 1729805779, 10498418, 
2.578852211805029, -0.18743946497666442, 0.6779719610821121, 1729805779, 149860301, 
2.5482906385164856, -0.20183696000992443, 0.6204400665995069, 1729805779, 250725970, 
2.5207684088527182, -0.2038581819985985, 0.4845081873657395, 1729805779, 339915404, 
2.4903708685398227, -0.2044690975616683, 0.4760186448635065, 1729805779, 439636503, 
2.458030971822511, -0.2021962804080609, 0.515101006333555, 1729805779, 546806259, 
2.4267654403032948, -0.20085605550642427, 0.5189888695029693, 1729805779, 650745831, 
2.4002641135599903, -0.19936774518985942, 0.4688666994148325, 1729805779, 739886343, 
2.3708660732217615, -0.1976550756525405, 0.45243599965317627, 1729805779, 839315945, 
2.3395214435013947, -0.19312171873595183, 0.49754508900341193, 1729805779, 949801741, 
2.3116766096631496, -0.1865287368047127, 0.4948538823388453, 1729805780, 50729800, 
2.2874480523841116, -0.18268570312092094, 0.4393279412970682, 1729805780, 139750011, 
2.2607554156045846, -0.17988853083652825, 0.43173136603620677, 1729805780, 239536905, 
2.232734593611762, -0.17387403599794346, 0.47477987339149097, 1729805780, 349800539, 
2.207527122444153, -0.1679567802663969, 0.4717440361532127, 1729805780, 450733516, 
2.185460759662274, -0.1657038651147236, 0.4199337739768645, 1729805780, 539938494, 
2.159573158109143, -0.15989193620310516, 0.4382377090013893, 1729805780, 651374627, 
2.1373756206937875, -0.15579806601717325, 0.44482175840933996, 1729805780, 745797946, 
2.114565419139041, -0.1551618746569838, 0.413384098335285, 1729805780, 844800432, 
2.0921316438341973, -0.15293553244208644, 0.41706189065618005, 1729805780, 943019153, 
2.0682372964599334, -0.1496461904866859, 0.4320653198861197, 1729805781, 51367686, 
2.045570621641749, -0.1502297606808129, 0.4278624212768985, 1729805781, 149851213, 
2.023244990280739, -0.1504845213348218, 0.40784626083472253, 1729805781, 250736797, 
2.0032567519928457, -0.14766372534889263, 0.38668315743207893, 1729805781, 340897927, 
1.980680487973545, -0.1502685365238078, 0.37785112351883393, 1729805781, 439436478, 
