x, y, theta, stamp, 
0.7356638312339783, 0.6888620257377625, 0.7345282194976325, 1729805782234256565, 
0.7610182166099548, 0.7102469801902771, 0.6912507977863256, 1729805782345890749, 
0.7863134145736694, 0.7294600009918213, 0.6501983897440496, 1729805782450750409, 
0.8080365657806396, 0.744969367980957, 0.6130394203471113, 1729805782539764818, 
0.8336917161941528, 0.7613363265991211, 0.5746122255842242, 1729805782639670298, 
0.8620479106903076, 0.7782170176506042, 0.5299063853040494, 1729805782749807952, 
0.8887691497802734, 0.7926858067512512, 0.4885508734246696, 1729805782850738890, 
0.913224995136261, 0.8045421838760376, 0.4528320999995088, 1729805782939798711, 
0.9271998405456543, 0.8107393980026245, 0.43495374593138975, 1729805782990800367, 
0.9719755053520203, 0.8295795321464539, 0.3785096345370917, 1729805783149788011, 
1.0008436441421509, 0.8397781252861023, 0.3437701861611502, 1729805783250765156, 
1.026986837387085, 0.8481851816177368, 0.3132227486216529, 1729805783340763248, 
1.0542479753494263, 0.8563838601112366, 0.28286933011260995, 1729805783434830871, 
1.0881174802780151, 0.8647704720497131, 0.24889568955984465, 1729805783550047728, 
1.1029103994369507, 0.868180513381958, 0.23473981688590348, 1729805783599808170, 
1.1446183919906616, 0.8765578269958496, 0.19713627116531007, 1729805783740795337, 
1.1774178743362427, 0.8822774291038513, 0.17226205821436866, 1729805783851336808, 
1.2073590755462646, 0.8869118690490723, 0.15397390338181652, 1729805783950802845, 
1.2375757694244385, 0.890828549861908, 0.13462193423620228, 1729805784050746338, 
1.2647770643234253, 0.8939414024353027, 0.11818886161743379, 1729805784140801803, 
1.2795383930206299, 0.8955962061882019, 0.11048527591043472, 1729805784190787699, 
1.327796220779419, 0.8998286128044128, 0.09214050559341806, 1729805784350877294, 
1.3576159477233887, 0.9022622108459473, 0.08256304850126754, 1729805784450760296, 
1.3848934173583984, 0.903723955154419, 0.07698763150932729, 1729805784540807709, 
1.4148186445236206, 0.9060251712799072, 0.07047357637251293, 1729805784640733414, 
1.4467447996139526, 0.9080576300621033, 0.06608379957722409, 1729805784746859543, 
1.4766802787780762, 0.9096730351448059, 0.06300966922263483, 1729805784845742215, 
1.5062545537948608, 0.9114096164703369, 0.0596856203228629, 1729805784943816303, 
1.5339109897613525, 0.9129412770271301, 0.06335536141438272, 1729805785035766888, 
1.567487359046936, 0.9152328372001648, 0.0640494611681935, 1729805785146815792, 
1.599254846572876, 0.9173199534416199, 0.06718613503442203, 1729805785250751298, 
1.6265963315963745, 0.9194381833076477, 0.07037808622028005, 1729805785340808658, 
1.656832218170166, 0.9217538237571716, 0.07345917937763088, 1729805785440403305, 
1.6904120445251465, 0.9242649674415588, 0.07887889262011784, 1729805785550895414, 
1.7205346822738647, 0.9267387390136719, 0.08344513267125425, 1729805785650751194, 
1.7478169202804565, 0.92882239818573, 0.08997642118629119, 1729805785740794280, 
1.7784162759780884, 0.9317219853401184, 0.09520898313948811, 1729805785840610315, 
1.8120028972625732, 0.935012936592102, 0.10057820870389168, 1729805785950854781, 
1.842539668083191, 0.9383397102355957, 0.1057294544573377, 1729805786050999776, 
1.869835615158081, 0.9412220120429993, 0.11077960423079644, 1729805786140779632, 
1.8996094465255737, 0.9447502493858337, 0.11216553750430858, 1729805786240805090, 
1.9324045181274414, 0.9483020901679993, 0.11459458951485454, 1729805786350820707, 
1.9631328582763672, 0.9520099759101868, 0.11979448841432573, 1729805786450752501, 
1.9898829460144043, 0.9555070400238037, 0.12089005477636561, 1729805786540810146, 
2.01999831199646, 0.9591039419174194, 0.12234936072210979, 1729805786640489230, 
2.0533034801483154, 0.9629397988319397, 0.12235818770861527, 1729805786750846047, 
2.083338499069214, 0.9662339091300964, 0.12086476986950112, 1729805786850756847, 
2.1087045669555664, 0.9694874286651611, 0.11929363186796521, 1729805786940779699, 
2.13523268699646, 0.9728092551231384, 0.11787299271967173, 1729805787040966903, 
2.1611807346343994, 0.9754243493080139, 0.11138369994978059, 1729805787150815603, 
2.1853861808776855, 0.9779054522514343, 0.11244915233880282, 1729805787250756391, 
2.205620527267456, 0.979978084564209, 0.10802405324092094, 1729805787340782975, 
2.2261693477630615, 0.9820928573608398, 0.10107199441033923, 1729805787440855312, 
2.2472383975982666, 0.9841320514678955, 0.09663125429813893, 1729805787550822723, 
2.2650790214538574, 0.985840380191803, 0.08977416236896542, 1729805787650760026, 
2.280240774154663, 0.9872475862503052, 0.0846273938180804, 1729805787740824915, 
2.2959914207458496, 0.9886894822120667, 0.07885271451860634, 1729805787840879798, 
2.3122663497924805, 0.9899012446403503, 0.07130368516818003, 1729805787950816597, 
2.3191726207733154, 0.9905365705490112, 0.06652104339912525, 1729805788000833299, 
2.3372390270233154, 0.9916393160820007, 0.0575527507265588, 1729805788140795592, 
2.348982095718384, 0.9920732975006104, 0.04893367326823265, 1729805788240822377, 
2.361067771911621, 0.9924572110176086, 0.03817074412328055, 1729805788350639690, 
2.3709323406219482, 0.992713212966919, 0.029557568938011168, 1729805788450763744, 
2.3786346912384033, 0.992940366268158, 0.02184800781521687, 1729805788541030964, 
2.3880481719970703, 0.9930981397628784, 0.014548557316849158, 1729805788640805766, 
2.3978633880615234, 0.9929831624031067, 0.005378224736707658, 1729805788750829729, 
2.405020236968994, 0.9930683970451355, -0.0023742403558487564, 1729805788850762889, 
