e, e_dot, e_int, stamp, 
0.6327636616062049, 0.04185209717124475, 0.12487864843439118, 476272000000, 
0.6318802323306301, 0.03890733291932865, 0.12565679509277775, 476374000000, 
0.6360332498209926, 0.010898627382625778, 0.12671180958385517, 476476000000, 
0.6370088431549157, 0.017095369414285393, 0.12699482168710255, 476578000000, 
0.6499355410234177, 0.046340970674750105, 0.12819850893328838, 476680000000, 
0.6229226688744153, -0.046953914268334694, 0.12732447020351656, 476782000000, 
0.5965293552173094, -0.1780206193536941, 0.12462583767434282, 476884000000, 
0.5716400780244731, -0.1709419694998071, 0.11940614014107984, 476986000000, 
0.5459070972108898, -0.16874086002139874, 0.11427176869684483, 477088000000, 
0.5210151651200361, -0.16874970968145683, 0.1092374893570266, 477190000000, 
0.49952659425774065, -0.1546016765104972, 0.10442992377257776, 477292000000, 
0.4786335426473099, -0.14127207490908733, 0.09994502013500578, 477394000000, 
0.415846176108019, -0.27893472716573886, 0.0929337542008713, 477496000000, 
0.3844471300216129, -0.3139547087523233, 0.08526178991846278, 477598000000, 
0.3527212560904244, -0.21041640005864873, 0.07686763748133708, 477700000000, 
0.3206025498022913, -0.21281526739773868, 0.07051806239428857, 477768000000, 
0.288173833957729, -0.21515807377565124, 0.06409984265669631, 477870000000, 
0.26310137553246304, -0.19167058089942754, 0.05812518395283222, 477972000000, 
0.23849112733005184, -0.16560902209225717, 0.05265108912134959, 478074000000, 
0.15138010072558783, -0.3724042493562507, 0.04353150690587351, 478176000000, 
0.12482582351543259, -0.37888434604873084, 0.034313136771404816, 478278000000, 
0.10189934071856532, -0.164935866690075, 0.025207017663972382, 478380000000, 
0.08168760826661403, -0.1437940508293952, 0.020560851500040795, 478482000000, 
0.06544391525204407, -0.12151808488840417, 0.016602057615814896, 478584000000, 
0.055419158497639454, -0.08756149922991525, 0.013503378801086504, 478686000000, 
0.04783821183202819, -0.058685678066719614, 0.011246752372114114, 478754000000, 
-0.009457545376576948, -0.21625567958072134, 0.00625332166353938, 478856000000, 
-0.015435086419375743, -0.21091099417134643, 0.0015297053357383665, 478958000000, 
-0.021205552314453535, -0.03916002312625529, -0.003073212274027082, 479060000000, 
-0.027349008671299746, -0.03971307417308001, -0.0042659764936752685, 479162000000, 
-0.02998619514743872, -0.029268809443283954, -0.005236050408879467, 479264000000, 
-0.027026631140061097, 0.0010745917707954966, -0.0056241223305866376, 479366000000, 
-0.025186102785945907, 0.01600030787164271, -0.0054799286048963815, 479468000000, 
-0.06013318642451371, -0.1103551842815087, -0.007489728023368047, 479570000000, 
-0.05918577090371557, -0.11333222705923222, -0.009633670674278345, 479672000000, 
-0.057986898178547075, 0.007154294153222107, -0.011820390367118424, 479774000000, 
-0.05775358081757653, 0.0047739669537968, -0.011661749993322612, 479876000000, 
-0.05502842005565611, 0.009861593742969873, -0.011384593270118648, 479978000000, 
-0.047139629567043984, 0.03537983750177517, -0.010661442029351775, 480080000000, 
-0.040245903788997506, 0.04927505422219536, -0.00949426356077984, 480182000000, 
-0.05580346902084676, -0.028879464846009267, -0.00954593349179255, 480284000000, 
-0.05197627110473657, -0.039101224385796884, -0.009868376260972056, 480386000000, 
-0.0488698157951547, 0.023112177418973534, -0.010443303728049202, 480488000000, 
-0.04684944464608809, 0.01708942152882827, -0.009846368769731958, 480556000000, 
-0.0438905561406866, 0.016597532181560348, -0.009307321105461959, 480658000000, 
-0.03912216597602747, 0.02575759556686874, -0.00865747778418681, 480760000000, 
-0.03507307275459026, 0.02939161128698779, -0.007872386324753622, 480862000000, 
-0.04162205171960587, -0.008332952478594668, -0.007721152696681573, 480964000000, 
-0.037961948437379656, -0.009629585609297978, -0.007643804860771719, 481066000000, 
-0.034977965260207466, 0.02214695486466134, -0.007637464361146199, 481168000000, 
-0.032947599508668546, 0.016714496429037034, -0.007059167547083711, 481270000000, 
-0.03067076001616542, 0.014357350813473483, -0.006573088319002762, 481372000000, 
-0.027248965154480276, 0.018995447847294233, -0.0060578216452876164, 481474000000, 
-0.024299329489675725, 0.021238101754965655, -0.005481270310688095, 481576000000, 
-0.022039899528498053, 0.01736355208660741, -0.0049058796115102705, 481678000000, 
-0.02338086907194359, 0.003061534725773788, -0.004648006539341157, 481780000000, 
-0.02108867541075199, 0.0031707470591535447, -0.0044339629340795755, 481882000000, 
-0.01937414942193516, 0.013355732166694759, -0.0042562462603087155, 481984000000, 
-0.017999691613942104, 0.010296612656032952, -0.00389750109644195, 482086000000, 
-0.0163606728094704, 0.010044922041549201, -0.0035823009230231775, 482188000000, 
-0.014514310977298273, 0.011617935455479437, -0.0032583116933807186, 482290000000, 
-0.013031520716660805, 0.011097173642698651, -0.0029271003002286316, 482358000000, 
-0.012461325950995694, 0.006843283421008595, -0.0026671438429969846, 482460000000, 
-0.010989058250223893, 0.006808208221456373, -0.0024321269945253594, 482562000000, 
-0.009596677459035252, 0.009548828306534807, -0.0022031374440169894, 482664000000, 
-0.00849830543259611, 0.008302509392092613, -0.0019389360761236836, 482766000000, 
-0.0075263015904291075, 0.0069012528953538155, -0.0017080856321373646, 482868000000, 
-0.00653697554349475, 0.0065377662970045325, -0.0015041055044346643, 482970000000, 
-0.005770476580079897, 0.005852750034497367, -0.0013222502476002503, 483072000000, 
-0.004826206428024116, 0.005702563718235447, -0.0011422439034399175, 483174000000, 
-0.004380279250849939, 0.004633991097433195, -0.00099846415059693, 483276000000, 
-0.003997499309691732, 0.002762357061107945, -0.0008802656659043858, 483378000000, 
-0.0037023860404081788, 0.002259644034805867, -0.00080534430672999, 483480000000, 
-0.003552345607876206, 0.0014838456727184202, -0.0007501487305317412, 483582000000, 
-0.003318141336425273, 0.0012808156799430186, -0.0007048581989806439, 483650000000, 
-0.0029281242433553123, 0.002080737881736313, -0.0006532407458437861, 483786000000, 
-0.0018580425116875299, 0.004866996082459145, -0.0005402872060978743, 483888000000, 
-0.0014320071873606954, 0.00498705685331539, -0.00041454492949356917, 483956000000, 
-0.0010690725777989796, 0.002629899779628501, -0.00029060815178981366, 484058000000, 
-0.0007040957661144098, 0.002426371404154285, -0.00021367836875160566, 484160000000, 
-0.0004475058743095284, 0.002071889011631504, -0.00014804494788152786, 484262000000, 
-0.00034310330456321925, 0.0012033082051706352, -9.964699633247716e-05, 484364000000, 
-0.00027208581356796824, 0.0005847335358052005, -7.084633282938106e-05, 484466000000, 
0.0004306463209942102, 0.0025791654185247648, -1.2302853142465153e-05, 484568000000, 
0.0004219996568454176, 0.0023136182347112864, 3.870401095144397e-05, 484670000000, 
0.00028370447325121173, -0.0004898061591433281, 7.57566967393893e-05, 484772000000, 
0.00012029583002937105, -0.0010056794227201553, 5.5066664008400026e-05, 484874000000, 
4.327128572556571e-05, -0.0008014439584188201, 2.981810593374323e-05, 484976000000, 
7.930922518162298e-05, -0.00013662201615916025, 1.6191756062437315e-05, 485078000000, 
0.00019325593197538904, 0.0004999488208327444, 2.1055762858838515e-05, 485180000000, 
0.0006763748235658618, 0.001990218661280796, 6.326266538152492e-05, 485282000000, 
0.0007457738923155599, 0.0018417265344672362, 0.00010769364319045405, 485350000000, 
0.0008818199513147551, 0.0006848170924963112, 0.0001535979111464118, 485452000000, 
0.0010095842258242005, 0.0008793677783621353, 0.0001758118712969677, 485554000000, 
0.0010593566627465911, 0.00059178903810612, 0.0001967173893257031, 485656000000, 
0.0011186682113440982, 0.0003636132850663258, 0.00021250727332765932, 485758000000, 
0.001159474097916502, 0.0003337247838997026, 0.0002224999314671461, 485860000000, 
0.0013451242348181403, 0.0007548534115801401, 0.00024155110293858268, 485962000000, 
0.0012784109372340202, 0.00039645613105839433, 0.0002522006179979108, 486064000000, 
0.001330294823270739, -4.943137182467083e-05, 0.00026358866635485995, 486166000000, 
0.0012473918583301158, -0.00010339692967968143, 0.00025707317458899167, 486268000000, 
0.0010509730776809834, -0.0009310724852991855, 0.0002419106506187892, 486370000000, 
0.0010117704829888385, -0.0007854045844709242, 0.00022067569459999583, 486438000000, 
0.0011740889537287247, 0.0004103862534924711, 0.00021578883429323643, 486574000000, 
0.0012456377857651413, 0.0007795576759210091, 0.00022876648149884696, 486642000000, 
0.001222608494778954, 0.00016173180350076422, 0.0002428223489515213, 486744000000, 
0.0011062830817949454, -0.00046451567990065296, 0.00023830195748926938, 486846000000, 
0.0010819046286582035, -0.00046901288706916827, 0.0002273864136821402, 486948000000, 
0.001099841641425181, -2.1471467899214502e-05, 0.00021920195679188867, 487050000000, 
0.001096155321306802, 4.750230882866191e-05, 0.00021852677275934577, 487152000000, 
0.0009913458966274158, -0.0003616524826592175, 0.00021248952395729325, 487254000000, 
0.0008722883976874929, -0.0007462230787310306, 0.00019731930770811403, 487356000000, 
0.0009622191732401308, -9.70890779576165e-05, 0.00018839023117033597, 487458000000, 
0.001006757238581124, 0.00044822946964543736, 0.00018941765396724987, 487560000000, 
0.0010557415036989148, 0.00031174110152928, 0.000201647861034678, 487662000000, 
0.0012552299454910987, 0.0008282423563665819, 0.00022118191251807584, 487764000000, 
0.0013677243832292962, 0.001039942931767938, 0.00024524638882795395, 487866000000, 
0.001292544207511681, 0.00012438087340194137, 0.00026103323574880506, 487968000000, 
0.0009475390517185156, -0.001400617771702602, 0.00024052050949729953, 488070000000, 
0.0007520846562574235, -0.001801531837514192, 0.000199477861032508, 488172000000, 
0.000534736523792656, -0.001376008426419532, 0.00014895734878457302, 488274000000, 
0.00029387707386896444, -0.0015273586079615302, 0.00010537988359460293, 488376000000, 
3.108934675888353e-05, -0.0016788239234459084, 5.73135296280336e-05, 488444000000, 
-0.00011961862851883609, -0.001378319007959335, 1.3689852807267459e-05, 488546000000, 
-6.30398022986034e-05, -0.00031376383019162307, -1.010460560390373e-05, 488648000000, 
-1.3835951710228223e-05, 0.00035260892269535954, -1.3099625501844513e-05, 488750000000, 
0.00016222374842744802, 0.0007508785024201714, 5.689866294574427e-06, 488852000000, 
0.00018956491729660296, 0.0006780028966894373, 2.2530180934254852e-05, 488954000000, 
0.00019544120634407136, 0.0001107248597220778, 3.648199147120816e-05, 489056000000, 
0.0002970560231352337, 0.00035830368612876917, 4.547080978506054e-05, 489158000000, 
0.00025377926565262054, 0.00019446019769516396, 4.975176634212837e-05, 489260000000, 
0.0001494775863357667, -0.0004919281226648901, 4.66875250082414e-05, 489362000000, 
-6.884648948857208e-05, -0.0010754191838039755, 2.229402416665434e-05, 489464000000, 
-0.0001330741139790037, -0.0009418390010492347, -3.4962011421206067e-06, 489566000000, 
-0.0002435723569590431, -0.0005824195582349034, -2.9699530695107926e-05, 489668000000, 
-0.0002730590805095634, -0.00046661655510186567, -4.331370342984068e-05, 489770000000, 
-0.00015941999788504635, 0.0002805078635799892, -4.5070095690243524e-05, 489872000000, 
3.7666292080573704e-05, 0.0010357512419671238, -2.6320852420935736e-05, 489974000000, 
0.00020722792288674352, 0.0012221597359059662, 5.698281138818059e-06, 490076000000, 
0.00013922692688983496, 0.00033853544936420416, 2.5608076123810146e-05, 490144000000, 
0.00013682589243746435, -0.0002346734348309306, 3.221871614760286e-05, 490280000000, 
-3.4169820484208913e-06, -0.0004754796964608528, 1.817572248525856e-05, 490348000000, 
-0.0001682846986612585, -0.0010170353036624096, -2.3250525514810032e-06, 490450000000, 
-0.00020020867856329616, -0.0006559723217162509, -2.4794023951531703e-05, 490552000000, 
-0.00014361158958720033, 8.224369691352725e-05, -3.4140331120783667e-05, 490654000000, 
-0.0001395660997762782, 0.00020214192929005984, -3.2225757861784976e-05, 490722000000, 
-0.16568625235691992, -0.5518088025577758, -0.011064628669752226, 490858000000, 
-0.17370822424400245, -0.5785621938140872, -0.022635602846713242, 490960000000, 
-0.18257027080256916, -0.05628006148549747, -0.03479764982689944, 491062000000, 
-0.19234062188792056, -0.0621079921463937, -0.03657460779563281, 491164000000, 
-0.1913042726721239, -0.02911333956518251, -0.037747677690840906, 491266000000, 
-0.1687297268696928, 0.07870298339409258, -0.03682497476198248, 491368000000, 
-0.14799368930569157, 0.14436861122144115, -0.033868512589833887, 491470000000, 
-0.13568610901900968, 0.11014539283561035, -0.0301606350129596, 491572000000, 
-0.04143676869366675, 0.3551897353734161, -0.021674437801224532, 491674000000, 
-0.02228203636670767, 0.3780135755076734, -0.013293660938625607, 491776000000, 
-0.005815947706292235, 0.11873606995791504, -0.004635650184444443, 491844000000, 
0.010008671993119278, 0.1076356945327565, -0.0012059541386587084, 491946000000, 
0.023274552222052658, 0.09696833309448298, 0.0018311517672586466, 492048000000, 
0.02855998646493796, 0.06183771490606227, 0.004122880712007326, 492150000000, 
0.029621795050821853, 0.021157476095897316, 0.005430422249187498, 492252000000, 
-0.13508303114433423, -0.5454767253642406, -0.0051267499752382945, 492354000000, 
-0.1469881538657395, -0.5886998297218712, -0.01682995933061679, 492456000000, 
-0.16072231208431786, -0.08546426979994544, -0.02951956647295944, 492524000000, 
-0.1758343023496466, -0.09615382827969032, -0.03223631788664693, 492626000000, 
-0.17931961363397153, -0.061991005165512224, -0.0343917485378624, 492762000000, 
-0.2715915886826643, -0.3191909544433924, -0.04178303364441883, 492864000000, 
-0.25285547585911583, -0.245119540750481, -0.04691777854505011, 492966000000, 
-0.24399433677740223, 0.09199083968420692, -0.05122942675461216, 493068000000, 
-0.238015953613548, 0.049465074151892795, -0.04899105108333773, 493136000000, 
