e, e_dot, e_int, stamp, 
0.0038120024353744952, -0.0006315446327679088, 0.0006961374447743219, 1729802875, 410009087, 
0.005320242501743344, 0.008302260700215862, 0.000827339488601369, 1729802875, 519780157, 
0.003299461514701396, -0.0028082945844067086, 0.0008326839693715451, 1729802875, 610951083, 
0.0053093597533036, -0.0006186693852451956, 0.0008828150635514545, 1729802875, 709918219, 
0.005400630731750455, 0.007089352790683544, 0.0009064537175045141, 1729802875, 805060114, 
0.006317014024507905, 0.003387227435727317, 0.001105183944659026, 1729802875, 904641362, 
0.00735326851592133, 0.006198695933857569, 0.0013342951057671519, 1729802876, 14954903, 
0.008162556503526597, 0.005829034838409177, 0.0015305351653891498, 1729802876, 114948665, 
0.00838215789536001, 0.003509705098693468, 0.0015147504580456791, 1729802876, 205106992, 
0.009249744928114811, 0.0034467310989895143, 0.0017189209904295494, 1729802876, 314866132, 
0.010582265884661601, 0.007072943029265697, 0.001973492508644399, 1729802876, 414947572, 
0.010423539605962873, 0.0038812147289550053, 0.0019674784358077783, 1729802876, 509952165, 
0.010871115966817668, 0.0009343109159733665, 0.00207254954849043, 1729802876, 609999301, 
0.010614364680793686, 0.0007117832021551118, 0.0022320299040236692, 1729802876, 719801595, 
0.01066776107673384, -0.0005822197466577778, 0.002144116063433093, 1729802876, 810052168, 
0.0084416974551339, -0.007233168096222609, 0.0018836351778412598, 1729802876, 909915279, 
0.00883937252770195, -0.006098059795563116, 0.0018572671060610435, 1729802877, 9409390, 
0.008097980349477951, -0.001006967112482675, 0.0017353987524185465, 1729802877, 115052831, 
0.009226406953473432, 0.0014257353933906898, 0.0017926336742786065, 1729802877, 214957104, 
0.006176618686628665, -0.006302812167733605, 0.0015736186421890582, 1729802877, 315931718, 
0.005586374205778899, -0.012277542510158994, 0.0013294185545053364, 1729802877, 404969953, 
0.006498264884415961, 0.0005549597114345205, 0.001211233746712844, 1729802877, 514915889, 
0.004150370850747098, -0.005118854807199667, 0.001132231243840636, 1729802877, 614190258, 
0.00602590313191953, -0.0016364982257456064, 0.001108025697829342, 1729802877, 714266355, 
0.00541140223644232, 0.004109210525585079, 0.0010178274704884186, 1729802877, 810081061, 
0.003653471200035563, -0.0075039084040567595, 0.001031276160198595, 1729802877, 919280886, 
0.005250523140839292, 0.0005019758754349982, 0.0009539763339238215, 1729802878, 10000706, 
0.005489188169232162, 0.006664113470962584, 0.0009147269774624166, 1729802878, 109939271, 
0.0042265453450720525, -0.0034078694820218816, 0.0009980255334510596, 1729802878, 210055848, 
0.0018530104042006057, -0.013057600935482848, 0.0007306740531343715, 1729802878, 299417245, 
0.005075367323933322, 0.0008613863437012941, 0.0007433768757318268, 1729802878, 409979291, 
0.006840153212573918, 0.015265848611319688, 0.0009938148121603461, 1729802878, 515957735, 
0.004304842157922706, -0.00393212422115291, 0.0010548490878553084, 1729802878, 605076486, 
0.005862866219440432, -0.004758254733595488, 0.0011284186256648968, 1729802878, 714998388, 
0.009061221346059134, 0.01538845076150875, 0.0013453665667122509, 1729802878, 814973748, 
0.013382967686427438, 0.025068880652497027, 0.0018869537663551176, 1729802878, 914978967, 
0.01019636233706378, 0.003234179199573306, 0.0021226346725332326, 1729802879, 10065551, 
0.014645863663349745, 0.0023313680551113373, 0.002611194070572305, 1729802879, 119911407, 
0.01522768614696024, 0.015628405707033815, 0.0026855238456662774, 1729802879, 211128421, 
0.014831198094641729, 0.0007888449359377293, 0.0028319686342853896, 1729802879, 309956230, 
0.01353301924277861, -0.005663923783185112, 0.0028893097092891765, 1729802879, 409971060, 
0.02842196371397221, 0.051044435887434784, 0.0035897603924871196, 1729802879, 499602390, 
