e, e_dot, e_int, stamp, 
1.4137614672858354, -9.06725342098214e-07, 0.3535321835510193, 1729802868, 8958928, 
1.415080489142193, 0.00798848449140306, 0.36148074936111935, 1729802868, 63989195, 
1.4177323950882217, 0.025353156308780905, 0.1499605696181714, 1729802868, 114898839, 
1.420311265023617, 0.03977674469055271, 0.12654883820225296, 1729802868, 153252170, 
1.426016532514538, 0.049253015445120875, 0.15522496695759533, 1729802868, 224108109, 
1.4290070718401995, 0.06013398030329997, 0.143646202440632, 1729802868, 254048627, 
1.4342947433029762, 0.06908504246652591, 0.11321883684424075, 1729802868, 303294703, 
1.441158499546401, 0.07349215599725072, 0.15773180583654361, 1729802868, 363980043, 
1.4475268559294956, 0.08021380519578145, 0.15940065437499318, 1729802868, 413913293, 
1.4538601905348225, 0.08474940011803485, 0.14462969677015505, 1729802868, 463895884, 
1.4599725013249854, 0.0821471505924023, 0.14688056571151642, 1729802868, 514946398, 
1.4687968886245233, 0.07309477673935222, 0.20406983472823614, 1729802868, 603585879, 
1.4780160966105804, 0.06078117715225701, 0.29378016565036336, 1729802868, 714942631, 
1.4836110360504344, 0.04722675474818242, 0.30475806557366025, 1729802868, 809948564, 
1.486762335553268, 0.029737300705096475, 0.29498091736424736, 1729802868, 913878169, 
1.4862415276377399, 0.008530500743368934, 0.31796088897674707, 1729802869, 23986054, 
1.483330194416854, -0.013692765031003924, 0.2825364693362443, 1729802869, 104081461, 
1.4755091387002988, -0.03586045033072819, 0.28135991874657185, 1729802869, 213876808, 
1.4650403743025322, -0.05862582247705104, 0.3094306845230433, 1729802869, 313918101, 
1.4536740245674735, -0.07722803177770332, 0.27758627642719264, 1729802869, 403388976, 
1.4359766500080775, -0.09581134642833193, 0.29003331348602995, 1729802869, 513725603, 
1.4178340709287238, -0.11384539487998668, 0.30223237127893815, 1729802869, 613882377, 
1.398530064392668, -0.124069681481608, 0.2851751624078634, 1729802869, 714914908, 
1.376893073913752, -0.1301013472147472, 0.29301348639587727, 1729802869, 823514273, 
1.3605066532492105, -0.13492070541601583, 0.2596382563248861, 1729802869, 903243726, 
1.3369288515312225, -0.1395248121128965, 0.2585811121292238, 1729802870, 13912107, 
1.3168778303410689, -0.14067582604979056, 0.2764740810613615, 1729802870, 109859945, 
1.2964932866986645, -0.13827486071867504, 0.2567377033094318, 1729802870, 208887961, 
1.273489447882255, -0.13820940153567116, 0.27105562293539986, 1729802870, 319069114, 
1.2543039587385525, -0.14134614559175945, 0.25407243961029835, 1729802870, 408197631, 
1.2332837055476042, -0.14061672150505963, 0.23929895877081359, 1729802870, 509944455, 
1.212436690688103, -0.13907534787736572, 0.24755666617924665, 1729802870, 608917931, 
1.1908745319183855, -0.1379197660516228, 0.24865171636498024, 1729802870, 715069074, 
1.1709339380427932, -0.13780623529986527, 0.23944418288378258, 1729802870, 809892547, 
1.1500213873467737, -0.1401371460797405, 0.22750842119233824, 1729802870, 909419396, 
1.1298694792100554, -0.13756754400330679, 0.22890666865610582, 1729802871, 8894248, 
1.108111179966506, -0.13588395387134491, 0.23216535413553002, 1729802871, 114996622, 
1.087377746468591, -0.13818079725645863, 0.22732280525885046, 1729802871, 213975425, 
1.0668930079836385, -0.1374995864993388, 0.217357583980431, 1729802871, 314872898, 
1.0476644107842206, -0.1360550401983093, 0.2077325571500383, 1729802871, 408606996, 
1.0286349224932296, -0.13851242697863883, 0.19297056375208643, 1729802871, 499052429, 
1.005697046775536, -0.13910305098522427, 0.20680577158574173, 1729802871, 609910709, 
0.9852937309941351, -0.136925678221371, 0.21232055534925115, 1729802871, 709993032, 
0.9644825748913403, -0.13808080900685235, 0.19605174846661538, 1729802871, 808916139, 
0.9419639761685931, -0.13842181822076582, 0.20129383379239682, 1729802871, 918822817, 
0.9224366236372459, -0.13603991220041667, 0.19424150643372579, 1729802872, 14907155, 
0.9015982321167587, -0.13719983475642403, 0.18079667020182139, 1729802872, 114914733, 
0.8830321691292005, -0.13899701509331516, 0.17054610507149204, 1729802872, 203908133, 
0.8623096176277267, -0.13839634358564126, 0.1670330517499023, 1729802872, 304227355, 
0.8397154916127968, -0.13747727964646372, 0.18101517366445843, 1729802872, 413979115, 
0.8189370979497071, -0.13721767673074756, 0.17707406775515475, 1729802872, 514949357, 
0.7993184250190806, -0.13815872484209615, 0.15975126819514537, 1729802872, 608958552, 
0.7765484689001018, -0.13887754180172693, 0.16245531976314528, 1729802872, 718459106, 
0.7576716009817341, -0.13807821542459167, 0.1563522277221273, 1729802872, 809965171, 
0.7370352638837145, -0.13758794865563548, 0.14494620974845773, 1729802872, 909912098, 
0.7166087669932977, -0.13758172841688276, 0.14666463433914634, 1729802873, 8938984, 
0.6938555650760062, -0.13758068309609472, 0.1497723420448539, 1729802873, 119140089, 
0.6749711062629761, -0.1389309973782641, 0.13902132840422338, 1729802873, 208927906, 
0.6532557089608049, -0.13839624622011332, 0.13196520568378836, 1729802873, 314926186, 
0.6311828574047599, -0.13596719111222086, 0.14023642243982537, 1729802873, 423640160, 
0.6145749991839936, -0.13560877231249457, 0.12040303872469307, 1729802873, 505134999, 
0.5920697589523803, -0.13683350347454815, 0.11662132823406778, 1729802873, 614008387, 
0.5712290052335832, -0.13770291206512655, 0.12436034371781818, 1729802873, 714981749, 
0.5524046003756026, -0.1393502043862729, 0.10861185058739739, 1729802873, 803922074, 
0.5319099475383962, -0.14267088730532881, 0.10135505168207685, 1729802873, 898646597, 
0.5078879962488055, -0.14276524557610568, 0.11043001131909155, 1729802874, 11992357, 
0.4866575784670134, -0.14291307812916412, 0.107498187317099, 1729802874, 109916796, 
